NUMBER OF OBSERVATIONS						
142120						
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS
28	12	2017	1.9	0.5	42.488	0
29	12	2017	17.4	0.6	42.558	0
30	12	2017	3.8	1	42.64	0
31	12	2017	2.8	0.7	42.725	0
1	1	2018	1.3	0.8	42.778	0
2	1	2018	5.2	0.5	42.863	0
3	1	2018	0.9	1.5	42.901	0
4	1	2018	1.5	0.9	42.964	0
5	1	2018	0.8	0.5	43.015	0
6	1	2018	0.3	0.4	43.05	0
7	1	2018	0	0.8	43.102	0
8	1	2018	0	0.6	43.17	0
9	1	2018	0.2	0.2	43.233	0
10	1	2018	4	0.1	43.281	0
11	1	2018	0.4	0.1	43.316	0
12	1	2018	0	0.2	43.374	0
13	1	2018	0	0.4	43.428	0
14	1	2018	6.7	0.6	43.491	0
15	1	2018	3.5	0.7	43.564	0
16	1	2018	0	0.7	43.613	0
17	1	2018	4.6	1.1	43.671	0
18	1	2018	0.8	0.9	43.705	0
19	1	2018	0.1	0.3	43.764	0
20	1	2018	1.8	0.3	43.819	0
21	1	2018	7.6	0.2	43.88	0
22	1	2018	1.7	0.7	43.917	0
23	1	2018	0.5	0.7	43.983	0
24	1	2018	5.5	1	44.046	0
25	1	2018	0	0.6	44.098	0
26	1	2018	0.2	0.2	44.133	0
27	1	2018	2.7	0.5	44.198	0
28	1	2018	0	0.8	44.251	0
29	1	2018	1.4	1.2	44.296	0
30	1	2018	1.2	0.4	44.377	0
31	1	2018	0.6	1	44.439	0
1	2	2018	5	0.8	44.47	0
2	2	2018	0.6	0.8	44.509	0
3	2	2018	1	0.3	44.553	0
4	2	2018	0.8	0.8	44.577	0
5	2	2018	0.3	0.6	44.631	0
6	2	2018	2.6	0.4	44.683	0
7	2	2018	0.3	0.4	44.723	0
8	2	2018	8.8	0.7	44.777	0
9	2	2018	1	0.7	44.814	0
10	2	2018	3.6	0.5	44.872	0
11	2	2018	0	0.9	44.904	0
12	2	2018	0	0.7	44.944	0
13	2	2018	0.7	0.9	44.993	0
14	2	2018	8.5	0.8	45.038	0
15	2	2018	0	1	45.06	0
16	2	2018	0	0.7	45.09	0
17	2	2018	0	0.8	45.132	0
18	2	2018	2	0.8	45.175	0
19	2	2018	5.4	0.2	45.217	0
20	2	2018	2.3	0.5	45.243	0
21	2	2018	0.1	0.3	45.276	0
22	2	2018	0	0.8	45.314	0
23	2	2018	0	0.7	45.352	0
24	2	2018	0	0.9	45.38	0
25	2	2018	0	1	45.407	0
26	2	2018	0.1	0.8	45.443	0
27	2	2018	0.7	0.8	45.486	0
28	2	2018	0	0.5	45.523	0
1	3	2018	0	0.8	45.534	0
2	3	2018	0	0.8	45.584	0
3	3	2018	2.7	0.5	45.616	0
4	3	2018	7.2	0.7	45.647	0
5	3	2018	0.6	0.7	45.681	0
6	3	2018	2.5	1.2	-9999	0
7	3	2018	3.8	0.7	45.729	0
8	3	2018	1.2	1.4	45.751	0
9	3	2018	9.8	1.1	45.766	0
10	3	2018	0.3	0.6	45.807	0
11	3	2018	1.8	0.9	45.831	0
12	3	2018	8.8	0.4	45.872	0
13	3	2018	0.1	0.9	45.882	0
14	3	2018	0.1	1.5	45.895	0
15	3	2018	1.2	1.1	45.952	0
16	3	2018	1.3	1	45.974	0
17	3	2018	0	0.9	45.977	0
18	3	2018	0	1.1	46.002	0
19	3	2018	0.7	2	46.02	0
20	3	2018	0	1.2	46.029	0
21	3	2018	0.8	1.9	46.036	0
22	3	2018	0	1.4	46.076	0
23	3	2018	0.1	1.9	46.119	0
24	3	2018	1.1	0.7	46.148	0
25	3	2018	0	0.9	46.153	0
26	3	2018	2.6	1.8	46.157	0
27	3	2018	2	1.2	46.178	0
28	3	2018	7.4	0.9	46.205	0
29	3	2018	2.3	1.5	46.222	0
30	3	2018	11	1	46.243	0
31	3	2018	4.3	0.6	46.266	0
1	4	2018	14.9	0.6	46.263	0
2	4	2018	3.8	1.1	46.304	0
3	4	2018	0.1	1.5	46.331	0
4	4	2018	2.7	2.2	46.354	0
5	4	2018	0	2.3	46.347	0
6	4	2018	0	2.1	46.392	0
7	4	2018	1.8	2.2	46.419	0
8	4	2018	4.6	0.4	46.436	0
9	4	2018	8.2	0.5	46.468	0
10	4	2018	0.1	0.8	46.484	0
11	4	2018	0.3	0.4	46.503	0
12	4	2018	1.5	0.5	46.528	0
13	4	2018	0	0.5	46.531	0
14	4	2018	0	2	46.547	0
15	4	2018	0.6	1.3	46.578	0
16	4	2018	0	2.6	46.584	0
17	4	2018	0	3.7	46.591	0
18	4	2018	0	4.4	46.603	0
19	4	2018	0	5.1	46.625	0
20	4	2018	0	3.2	46.639	0
21	4	2018	0.9	3.4	46.668	0
22	4	2018	0.1	4.1	46.69	0
23	4	2018	0	3	46.699	0
24	4	2018	8.7	1.9	46.722	0
25	4	2018	5.4	2.7	46.731	0
26	4	2018	0.3	3.1	46.741	0
27	4	2018	14.5	0.9	46.762	0
28	4	2018	4.8	0.9	46.766	0
29	4	2018	1.9	1.4	46.784	0
30	4	2018	2.1	1.9	46.802	0
1	5	2018	0.2	3.4	46.813	0
2	5	2018	6.5	2.8	46.818	0
3	5	2018	0	2.6	46.807	0
4	5	2018	0	2.3	46.814	0
5	5	2018	0	4.4	46.826	0
6	5	2018	0	4.1	46.842	0
7	5	2018	0	4.4	46.86	0
8	5	2018	0	5.1	46.874	0
9	5	2018	0.8	3.2	46.883	0
10	5	2018	0	3.2	46.869	0
11	5	2018	0	3.6	46.884	0
12	5	2018	12.9	2.2	46.89	0
13	5	2018	0	2.5	46.883	0
14	5	2018	0	4.1	46.878	0
15	5	2018	0	3.2	46.878	0
16	5	2018	0	1.9	46.867	0
17	5	2018	0	3.6	46.867	0
18	5	2018	0	2.7	46.871	0
19	5	2018	0	3.2	46.871	0
20	5	2018	0.1	3.1	46.874	0
21	5	2018	0	3.1	46.88	0
22	5	2018	0	3.7	46.864	0
23	5	2018	0	2.3	46.852	0
24	5	2018	12.8	3.5	46.854	0
25	5	2018	0.1	1.4	46.844	0
26	5	2018	0	3	46.837	0
27	5	2018	0.2	4.6	46.834	0
28	5	2018	0	3.1	46.82	0
29	5	2018	7	2.8	46.821	0
30	5	2018	0	1.5	46.81	0
31	5	2018	0.1	1.5	46.792	0
1	6	2018	8.5	1.8	46.781	0
2	6	2018	2.8	2.5	46.768	0
3	6	2018	0.1	2.2	46.756	0
4	6	2018	0.2	1.2	46.744	0
5	6	2018	0	2.3	46.732	0
6	6	2018	0	3.2	46.72	0
7	6	2018	0.1	2.4	46.704	0
8	6	2018	0	1.7	46.689	0
9	6	2018	0.6	1.8	46.677	0
10	6	2018	0	2.3	46.664	0
11	6	2018	0	3.7	46.649	0
12	6	2018	0	1.9	46.629	0
13	6	2018	0	3.4	46.622	0
14	6	2018	0	4.1	46.605	0
15	6	2018	0.1	3.4	46.583	0
16	6	2018	0.9	3.4	46.569	0
17	6	2018	0.3	2.8	46.548	0
18	6	2018	0.1	4.5	46.525	0
19	6	2018	0	3.1	46.504	0
20	6	2018	0	3.9	46.488	0
21	6	2018	0	4.5	46.457	0
22	6	2018	0	4.9	46.435	0
23	6	2018	0	3.7	46.419	0
24	6	2018	0	4	46.401	0
25	6	2018	0	5.1	46.378	0
26	6	2018	0	4.5	46.357	0
27	6	2018	0	3.9	46.338	0
28	6	2018	0	3.2	46.318	0
29	6	2018	0	3.7	46.302	0
30	6	2018	0	5.3	46.287	0
1	7	2018	0	5.5	46.265	0
2	7	2018	0	6	46.238	0
3	7	2018	0	4.5	46.219	0
4	7	2018	0	4	46.203	0
5	7	2018	0	4.2	46.177	0
6	7	2018	0	3.8	46.145	0
7	7	2018	0	4.3	46.12	0
8	7	2018	0	4.2	46.095	0
9	7	2018	0	3	46.072	0
10	7	2018	0	3.1	46.053	0
11	7	2018	0	2.2	46.031	0
12	7	2018	0	2.3	46.006	0
13	7	2018	0	3	45.983	0
14	7	2018	0	4.8	45.963	0
15	7	2018	0	6.1	45.944	0
16	7	2018	0	4.9	45.921	0
17	7	2018	0	4	45.892	0
18	7	2018	0	3.5	45.865	0
19	7	2018	0	4.4	45.843	0
20	7	2018	0.1	4.3	45.822	0
21	7	2018	0	3.9	45.797	0
22	7	2018	0	4	45.771	0
23	7	2018	0	5.6	45.748	0
24	7	2018	0	5.3	45.722	0
25	7	2018	0	4.6	45.695	0
26	7	2018	9	6.4	45.677	0
27	7	2018	17.9	5.2	45.659	0
28	7	2018	1.5	5.2	45.632	0
29	7	2018	1.3	2.4	45.611	0
30	7	2018	4.8	3.8	45.58	0
31	7	2018	0	4.3	45.551	0
1	8	2018	0	4.6	45.524	0
2	8	2018	0	5.2	45.523	0
3	8	2018	0	4.3	45.497	0
4	8	2018	0	4	45.473	0
5	8	2018	0	4.7	45.447	0
6	8	2018	0	5.3	45.428	0
7	8	2018	1.7	5.5	45.411	0
8	8	2018	0.5	4.8	45.391	0
9	8	2018	12.4	1.4	45.361	0
10	8	2018	4.5	3	45.334	0
11	8	2018	4.6	4.3	45.305	0
12	8	2018	3.9	3.3	45.283	0
13	8	2018	4.5	2.6	45.268	0
14	8	2018	0	2.9	45.241	0
15	8	2018	3.1	4.4	45.211	0
16	8	2018	3.8	2.5	45.19	0
17	8	2018	0	3.2	45.164	0
18	8	2018	0	3	45.137	0
19	8	2018	0	2.7	45.114	0
20	8	2018	0.1	2.2	45.091	0
21	8	2018	0	3	45.065	0
22	8	2018	3.4	4	45.045	0
23	8	2018	1.3	2.5	45.024	0
24	8	2018	6.1	3.4	45.005	0
25	8	2018	0	2.5	44.982	0
26	8	2018	7.4	1.6	44.956	0
27	8	2018	0	2.5	44.943	0
28	8	2018	2.2	2.5	44.911	0
29	8	2018	0.5	1.5	44.889	0
30	8	2018	0.1	2.1	44.863	0
31	8	2018	0	2.4	44.837	0
1	9	2018	0	3.6	44.809	0
2	9	2018	0	3.8	44.784	0
3	9	2018	0	2.4	44.767	0
4	9	2018	0.8	2.1	44.747	0
5	9	2018	0	1.3	44.725	0
6	9	2018	4.9	2.4	44.706	0
7	9	2018	1	2.6	44.69	0
8	9	2018	0.6	1.8	44.664	0
9	9	2018	0	2.7	44.644	0
10	9	2018	0	2.4	44.622	0
11	9	2018	4.6	2.2	44.603	0
12	9	2018	0	1.3	44.579	0
13	9	2018	0	2.2	44.555	0
14	9	2018	0.2	2.3	44.536	0
15	9	2018	0	2.3	44.514	0
16	9	2018	0	3.2	44.494	0
17	9	2018	0	3.5	44.477	0
18	9	2018	0	3.7	44.463	0
19	9	2018	6.5	4.3	44.437	0
20	9	2018	7.1	2.4	44.413	0
21	9	2018	1.5	3.2	44.411	0
22	9	2018	3.6	1.8	44.368	0
23	9	2018	2.4	1.9	44.35	0
24	9	2018	0	1.8	44.316	0
25	9	2018	0	2	44.293	0
26	9	2018	0	2.8	44.276	0
27	9	2018	0	2.8	44.26	0
28	9	2018	0	2.1	44.24	0
29	9	2018	0	1.7	44.216	0
30	9	2018	0.1	1.6	44.205	0
1	10	2018	0.3	2.3	44.168	0
2	10	2018	0	2.2	44.147	0
3	10	2018	0	1.6	44.124	0
4	10	2018	0	1.5	44.108	0
5	10	2018	0.2	1.2	44.093	0
6	10	2018	3.4	1.1	44.07	0
7	10	2018	0	1.4	44.048	0
8	10	2018	0	1.6	44.029	0
9	10	2018	0	2.3	44.01	0
10	10	2018	0.3	2.3	43.996	0
11	10	2018	0.2	2.4	43.978	0
12	10	2018	0	2.8	43.956	0
13	10	2018	1.9	3.9	43.938	0
14	10	2018	21.6	1.1	43.919	0
15	10	2018	1.4	0.7	43.894	0
16	10	2018	0.3	1	43.874	0
17	10	2018	0.3	0.7	43.85	0
18	10	2018	0.1	0.9	43.83	0
19	10	2018	0	0.7	43.81	0
20	10	2018	0	1	43.791	0
21	10	2018	0.1	1.4	43.773	0
22	10	2018	0	1.3	43.751	0
23	10	2018	0	1.4	43.736	0
24	10	2018	0	1	43.718	0
25	10	2018	0.3	0.9	43.704	0
26	10	2018	1.7	1.7	43.688	0
27	10	2018	12.9	1.2	43.665	0
28	10	2018	2.4	1.4	43.647	0
29	10	2018	1.4	1.1	43.637	0
30	10	2018	3.1	1	43.619	0
31	10	2018	8.9	1	43.595	0
1	11	2018	6.9	0.5	43.575	0
2	11	2018	0	0.5	43.548	0
3	11	2018	0.1	1.1	43.535	0
4	11	2018	0	1	43.522	0
5	11	2018	0.1	0.7	43.507	0
6	11	2018	1.1	1.1	43.484	0
7	11	2018	0.2	1	43.469	0
8	11	2018	0.1	0.9	43.445	0
9	11	2018	8.3	1.1	43.437	0
10	11	2018	8.7	0.8	43.419	0
11	11	2018	0.3	0.8	43.396	0
12	11	2018	0	0.8	43.375	0
13	11	2018	0	0.8	43.351	0
14	11	2018	0	0.7	43.334	0
15	11	2018	0.1	0.4	43.315	0
16	11	2018	0.3	0.3	43.296	0
17	11	2018	0	0.5	43.279	0
18	11	2018	0.2	0.8	43.262	0
19	11	2018	2.2	1.4	43.251	0
20	11	2018	5.2	1.3	43.239	0
21	11	2018	0.2	0.4	43.216	0
22	11	2018	0	0.3	43.2	0
23	11	2018	0.1	0.3	43.186	0
24	11	2018	0	0.5	43.169	0
25	11	2018	1	0.7	43.153	0
26	11	2018	0.8	0.6	43.134	0
27	11	2018	8.3	0.6	43.124	0
28	11	2018	1.1	0.7	43.124	0
29	11	2018	0	0.9	43.124	0
30	11	2018	0	0.6	43.124	0
1	12	2018	2.3	0.5	43.124	0
2	12	2018	0	0.6	43.124	0
3	12	2018	5.1	0.8	43.124	0
4	12	2018	2.4	0	43.124	0
5	12	2018	3.7	0.2	43.124	0
6	12	2018	4.9	0.6	43.124	0
7	12	2018	6.5	0.7	43.124	0
8	12	2018	3.3	1.2	43.124	0
9	12	2018	0	0.7	43.124	0
10	12	2018	0	0.3	43.124	0
11	12	2018	0	0.1	-9999	0
12	12	2018	0	0.5	42.883	0
13	12	2018	0	0.9	42.868	0
14	12	2018	0	0.5	42.853	0
15	12	2018	11.2	0.9	42.849	0
16	12	2018	2.5	0.3	42.832	0
17	12	2018	0	0.1	42.813	0
18	12	2018	5.4	0.8	42.807	0
19	12	2018	0.6	0.4	42.793	0
20	12	2018	10.7	0.6	42.78	0
21	12	2018	10.3	0.6	42.771	0
22	12	2018	1.8	0.6	42.754	0
23	12	2018	5.8	0.2	42.746	0
24	12	2018	0.1	0.1	42.732	0
25	12	2018	0.1	0.2	42.726	0
26	12	2018	0	0.1	42.721	0
27	12	2018	0	0.1	42.715	0
28	12	2018	0	0.2	42.708	0
29	12	2018	0.2	0.6	42.703	0
30	12	2018	0	0.2	42.696	0
31	12	2018	0	0.5	42.692	0
1	1	2019	0.1	0.9	42.685	0
2	1	2019	0.7	0.7	42.679	0
3	1	2019	0	0.4	42.676	0
4	1	2019	0	0.4	42.674	0
5	1	2019	0	0.5	42.671	0
6	1	2019	0	0.2	42.668	0
7	1	2019	0	0.5	42.671	0
8	1	2019	1.5	1.2	42.665	0
9	1	2019	1.1	0.7	42.66	0
10	1	2019	0.2	0.2	42.658	0
11	1	2019	0.1	0.4	42.657	0
12	1	2019	0.1	0.6	42.661	0
13	1	2019	0.2	1	42.659	0
14	1	2019	0	0.4	42.65	0
15	1	2019	0	0.4	42.654	0
16	1	2019	5	0.6	42.656	0
17	1	2019	0.2	0.5	42.645	0
18	1	2019	0	0.4	42.645	0
19	1	2019	0	0.3	42.643	0
20	1	2019	0.1	0.1	42.635	0
21	1	2019	5.4	0.2	42.642	0
22	1	2019	0.5	0.3	42.647	0
23	1	2019	0	0.1	42.636	0
24	1	2019	1.4	0.2	42.63	0
25	1	2019	0.1	0.2	42.628	0
26	1	2019	3.7	0.8	42.64	0
27	1	2019	1.7	1	42.633	0
28	1	2019	0.1	0.6	42.623	0
29	1	2019	3.6	0.6	42.629	0
30	1	2019	1	0.2	42.622	0
31	1	2019	0.4	0.1	42.623	0
1	2	2019	0.9	0.7	42.616	0
2	2	2019	1.8	0.6	42.605	0
3	2	2019	7.3	0.6	42.601	0
4	2	2019	0.8	0.5	42.599	0
5	2	2019	2.6	0.3	42.597	0
6	2	2019	5.9	0.5	42.602	0
7	2	2019	2	1.2	42.601	0
8	2	2019	1.6	0.9	42.607	0
9	2	2019	5.9	1.6	42.6	0
10	2	2019	5	0.6	42.596	0
11	2	2019	0	0.3	42.585	0
12	2	2019	0	0.5	42.589	0
13	2	2019	0	0.7	42.594	0
14	2	2019	0	0.8	42.6	0
15	2	2019	0	0.9	42.609	0
16	2	2019	0	0.7	42.616	0
17	2	2019	0	1	42.625	0
18	2	2019	0.1	0.5	42.63	0
19	2	2019	0	0.9	42.632	0
20	2	2019	0	1.1	42.635	0
21	2	2019	0.2	1	42.634	0
22	2	2019	0	0.6	42.637	0
23	2	2019	0	0.8	42.646	0
24	2	2019	0	0.9	42.651	0
25	2	2019	0	1.6	42.652	0
26	2	2019	0	1.4	42.659	0
27	2	2019	0	1.2	42.669	0
28	2	2019	0.2	0.6	42.677	0
1	3	2019	0.1	0.7	42.68	0
2	3	2019	0.9	1.3	42.692	0
3	3	2019	4.6	1.3	42.705	0
4	3	2019	0.2	1.7	42.702	0
5	3	2019	9.5	1.8	42.706	0
6	3	2019	0.3	0.8	42.72	0
7	3	2019	3.7	1.6	42.714	0
8	3	2019	1.9	1.4	42.712	0
9	3	2019	10.8	2.2	42.718	0
10	3	2019	1.9	1.3	42.721	0
11	3	2019	0.6	2.1	42.721	0
12	3	2019	8.1	1.3	42.741	0
13	3	2019	1.4	2.3	42.739	0
14	3	2019	2.5	2.4	42.751	0
15	3	2019	4.2	2.1	42.758	0
16	3	2019	2	1.7	42.775	0
17	3	2019	0	1.5	42.772	0
18	3	2019	0.8	1.5	42.775	0
19	3	2019	0.1	1	42.782	0
20	3	2019	0	1.2	42.791	0
21	3	2019	0	0.9	42.8	0
22	3	2019	0	1	42.812	0
23	3	2019	0	1.3	42.817	0
24	3	2019	0	2	42.829	0
25	3	2019	0	1.9	42.833	0
26	3	2019	0	1.1	42.841	0
27	3	2019	0	1.1	42.847	0
28	3	2019	0	1.3	42.856	0
29	3	2019	0	2.4	42.868	0
30	3	2019	0.1	1.7	42.875	0
31	3	2019	0	2	42.881	0
1	4	2019	0	1.9	42.899	0
2	4	2019	4	1.2	42.913	0
3	4	2019	0.6	0.8	42.921	0
4	4	2019	0	1.8	42.926	0
5	4	2019	0	2.5	42.929	0
6	4	2019	0.1	0.8	42.935	0
7	4	2019	3.4	0.4	42.94	0
8	4	2019	0	1.8	42.944	0
9	4	2019	0	1.7	42.947	0
10	4	2019	0	2.3	42.949	0
11	4	2019	0	1.9	42.953	0
12	4	2019	0	1.6	42.959	0
13	4	2019	0.1	1.9	42.965	0
14	4	2019	0.1	1.6	42.97	0
15	4	2019	0	2.1	42.981	0
16	4	2019	0	2.1	42.985	0
17	4	2019	0	1.8	42.985	0
18	4	2019	0	2.9	42.987	0
19	4	2019	0.1	3.4	42.988	0
20	4	2019	0	3.2	42.994	0
21	4	2019	0	3.9	43.006	0
22	4	2019	0	3.9	43.016	0
23	4	2019	0	2.8	43.022	0
24	4	2019	1	3.4	43.023	0
25	4	2019	0.7	2.5	43.019	0
26	4	2019	0.8	3.5	43.02	0
27	4	2019	1.4	2.6	43.018	0
28	4	2019	0.1	1.6	43.007	0
29	4	2019	0.1	1.5	43.006	0
30	4	2019	0	1.6	43.01	0
1	5	2019	2.2	2.8	43.016	0
2	5	2019	1.8	2.5	43.016	0
3	5	2019	1.5	1.6	43.014	0
4	5	2019	3.4	3.2	43.004	0
5	5	2019	0	2.4	43.002	0
6	5	2019	0.5	2	43.003	0
7	5	2019	4.6	2.4	43.009	0
8	5	2019	9.8	1.7	43.019	0
9	5	2019	0.8	1.5	43.003	0
10	5	2019	3.9	2.3	42.991	0
11	5	2019	0.4	2.3	42.972	0
12	5	2019	0	3.3	42.96	0
13	5	2019	0	3.7	42.955	0
14	5	2019	0	3.9	42.956	0
15	5	2019	0	3.7	42.954	0
16	5	2019	0.5	3.8	42.955	0
17	5	2019	1.4	1.9	42.955	0
18	5	2019	0.6	1.5	42.946	0
19	5	2019	1	1.5	42.937	0
20	5	2019	0	1.9	42.926	0
21	5	2019	0	3.4	42.915	0
22	5	2019	0	3.7	42.908	0
23	5	2019	0	4.2	42.901	0
24	5	2019	0	4.7	42.891	0
25	5	2019	0	3.8	42.884	0
26	5	2019	1.2	3.3	42.88	0
27	5	2019	5.2	2.9	42.871	0
28	5	2019	3.1	2.7	42.856	0
29	5	2019	2	2.8	42.847	0
30	5	2019	0	4	42.834	0
31	5	2019	0	4.2	42.825	0
1	6	2019	0	3.7	42.819	0
2	6	2019	0	5.2	42.814	0
3	6	2019	0	4.4	42.801	0
4	6	2019	5.1	2.9	42.796	0
5	6	2019	1.1	2.5	42.782	0
6	6	2019	0	3.8	42.77	0
7	6	2019	3.7	3	42.766	0
8	6	2019	4.4	2.5	42.744	0
9	6	2019	5.9	4	42.733	0
10	6	2019	37.9	1.2	42.728	0
11	6	2019	7.5	1.9	-9999	0
12	6	2019	14.7	0.7	-9999	0
13	6	2019	7	2.3	-9999	0
14	6	2019	0.2	2.9	-9999	0
15	6	2019	0.4	3.1	-9999	0
16	6	2019	1.2	3.8	-9999	0
17	6	2019	0	4.2	42.671	0
18	6	2019	10.2	2.4	42.669	0
19	6	2019	3.5	1.7	42.663	0
20	6	2019	0	2.7	42.652	0
21	6	2019	0	3.5	-9999	0
22	6	2019	0	3.6	-9999	0
23	6	2019	0	2.5	-9999	0
24	6	2019	12.1	3.2	-9999	0
25	6	2019	2.5	2.1	-9999	0
26	6	2019	0	1.4	-9999	0
27	6	2019	0	2.7	-9999	0
28	6	2019	0	3.2	-9999	0
29	6	2019	0	5.8	-9999	0
30	6	2019	0	5.3	-9999	0
1	7	2019	0	3.9	-9999	0
2	7	2019	0	3	-9999	0
3	7	2019	0	3.6	-9999	0
4	7	2019	0	4.3	-9999	0
5	7	2019	0.1	4.4	-9999	0
6	7	2019	1.2	2.2	-9999	0
7	7	2019	0	3.3	-9999	0
8	7	2019	0	2.8	-9999	0
9	7	2019	0.1	1.5	-9999	0
10	7	2019	0.6	2.6	-9999	0
11	7	2019	1.2	3.6	-9999	0
12	7	2019	0.1	3.1	-9999	0
13	7	2019	0.4	2.3	-9999	0
14	7	2019	0.1	2.6	-9999	0
15	7	2019	0	2.5	-9999	0
16	7	2019	0	3.8	-9999	0
17	7	2019	1.7	4.5	-9999	0
18	7	2019	0.2	2.3	-9999	0
19	7	2019	7.3	2.7	-9999	0
20	7	2019	2.5	4	-9999	0
21	7	2019	0	3.4	-9999	0
22	7	2019	0	5.4	-9999	0
23	7	2019	3	6.2	-9999	0
24	7	2019	0	5.8	-9999	0
25	7	2019	1.9	8	-9999	0
26	7	2019	5	4.5	-9999	0
27	7	2019	13.8	1.5	-9999	0
28	7	2019	0.8	1.4	-9999	0
29	7	2019	0.1	4.4	-9999	0
30	7	2019	3.2	4.8	-9999	0
31	7	2019	1.1	2.7	-9999	0
1	8	2019	1.7	3.3	-9999	0
2	8	2019	0.2	3.1	-9999	0
3	8	2019	0	2.5	-9999	0
4	8	2019	0.9	3.5	-9999	0
5	8	2019	0.3	3.5	-9999	0
6	8	2019	3.9	4.6	-9999	0
7	8	2019	0	3.8	42.37	0
8	8	2019	8.9	4.3	-9999	0
9	8	2019	2.4	4.2	-9999	0
10	8	2019	0.1	3.9	-9999	0
11	8	2019	7	4.1	-9999	0
12	8	2019	0.3	2.4	-9999	0
13	8	2019	0.3	3.1	-9999	0
14	8	2019	14.7	2.2	-9999	0
15	8	2019	0	3	-9999	0
16	8	2019	8.8	2.5	-9999	0
17	8	2019	0.5	4	-9999	0
18	8	2019	1.3	3.8	-9999	0
19	8	2019	1.2	3.1	-9999	0
20	8	2019	0	2.8	-9999	0
21	8	2019	0	3.2	-9999	0
22	8	2019	0	3.6	-9999	0
23	8	2019	0	3.8	42.22	0
24	8	2019	0	4.1	-9999	0
25	8	2019	0	4.4	-9999	0
26	8	2019	0	5	-9999	0
27	8	2019	5.1	4.7	-9999	0
28	8	2019	2.5	3.8	-9999	0
29	8	2019	0	3.4	-9999	0
30	8	2019	0	3.5	-9999	0
31	8	2019	0	3	-9999	0
1	9	2019	0.4	3.3	42.153	0
2	9	2019	0	3.1	42.143	0
3	9	2019	5.4	4.2	-9999	0
4	9	2019	1.2	3.5	-9999	0
5	9	2019	0.1	3.4	-9999	0
6	9	2019	2.7	2.4	-9999	0
7	9	2019	0.4	2.3	-9999	0
8	9	2019	0	2.5	-9999	0
9	9	2019	1	1.7	-9999	0
10	9	2019	0.2	1.6	-9999	0
11	9	2019	0.1	2.5	-9999	0
12	9	2019	0	3.2	-9999	0
13	9	2019	0	2.7	-9999	0
14	9	2019	0	2.4	-9999	0
15	9	2019	3.9	3	-9999	0
16	9	2019	0.1	1	-9999	0
17	9	2019	0	2.2	-9999	0
18	9	2019	0	2	-9999	0
19	9	2019	0	2.1	-9999	0
20	9	2019	0	2	-9999	0
21	9	2019	0	3.6	-9999	0
22	9	2019	2.3	3.1	-9999	0
23	9	2019	4.4	2.6	-9999	0
24	9	2019	8.1	1.6	-9999	0
25	9	2019	6.6	1.6	43.79	0
26	9	2019	0.1	2	-9999	0
27	9	2019	5.2	2.2	-9999	0
28	9	2019	15	2.4	-9999	0
29	9	2019	7.1	1.9	-9999	0
30	9	2019	15.3	1.9	-9999	0
1	10	2019	5.6	1.4	41.916	0
2	10	2019	0	1.9	41.902	0
3	10	2019	9.7	1.5	41.889	0
4	10	2019	0.7	1.5	41.893	0
5	10	2019	19.6	1.7	41.875	0
6	10	2019	10.7	1.2	41.87	0
7	10	2019	0.3	0.9	41.873	0
8	10	2019	0.4	1.5	41.874	0
9	10	2019	0.2	1.5	41.869	0
10	10	2019	1.8	2.1	41.864	0
11	10	2019	4.4	1.7	41.863	0
12	10	2019	7.4	0.9	41.859	0
13	10	2019	2.7	1.2	41.86	0
14	10	2019	3.3	0.7	41.859	0
15	10	2019	0.2	0.8	41.87	0
16	10	2019	0.7	0.9	41.869	0
17	10	2019	3	1.2	41.873	0
18	10	2019	0.9	1.4	41.881	0
19	10	2019	0.2	1.1	41.886	0
20	10	2019	0.5	0.8	41.885	0
21	10	2019	0.4	1	41.888	0
22	10	2019	0	0.9	41.891	0
23	10	2019	1	0.9	41.9	0
24	10	2019	5.4	0.4	41.916	0
25	10	2019	5.2	1.2	41.917	0
26	10	2019	6.3	1.1	41.929	0
27	10	2019	0.1	0.8	41.927	0
28	10	2019	0.2	0.6	41.934	0
29	10	2019	0.8	1.2	41.944	0
30	10	2019	0	1	41.951	0
31	10	2019	1.6	1	41.963	0
1	11	2019	2.5	0.5	41.979	0
2	11	2019	6.2	1.2	42.002	0
3	11	2019	0.3	0.6	42.012	0
4	11	2019	0.4	0.4	42.019	0
5	11	2019	1.8	0.6	42.027	0
6	11	2019	4.4	0.8	42.03	0
7	11	2019	4	0.8	42.049	0
8	11	2019	4.1	0.6	42.054	0
9	11	2019	0.8	0.8	42.062	0
10	11	2019	9.9	0.7	42.076	0
11	11	2019	2.1	0.9	-9999	0
12	11	2019	2.6	0.9	-9999	0
13	11	2019	4.7	0.7	-9999	0
14	11	2019	7.7	0.6	-9999	0
15	11	2019	1.6	0.9	-9999	0
16	11	2019	0	0.5	-9999	0
17	11	2019	1.6	0.5	-9999	0
18	11	2019	0.3	0.8	-9999	0
19	11	2019	0.2	0.3	40.155	0
20	11	2019	0	0.7	-9999	0
21	11	2019	1.1	0.8	-9999	0
22	11	2019	2.7	0.8	42.308	0
23	11	2019	0.3	0.5	42.331	0
24	11	2019	0.1	0.2	42.346	0
25	11	2019	3.6	0.6	42.366	0
26	11	2019	10.6	0.5	42.391	0
